100,0.14128
200,0.14042
300,0.13985
400,0.13935
500,0.13885
600,0.13830
700,0.13767
800,0.13685
900,0.13568
1000,0.13383
1100,0.13068
1200,0.12508
1300,0.11495
1400,0.09755
1500,0.07234
1600,0.04611
1700,0.02759
1800,0.01718
1900,0.01151
2000,0.00826
2100,0.00626
2200,0.00494
2300,0.00403
2400,0.00337
2500,0.00288
2600,0.00250
2700,0.00220
2800,0.00196
2900,0.00176
3000,0.00159
3100,0.00145
3200,0.00133
3300,0.00123
3400,0.00114
3500,0.00106
3600,0.00099
3700,0.00093
3800,0.00088
3900,0.00083
4000,0.00078
4100,0.00074
4200,0.00071
4300,0.00067
4400,0.00064
4500,0.00062
4600,0.00059
4700,0.00057
4800,0.00054
4900,0.00052
5000,0.00050
5100,0.00048
5200,0.00047
5300,0.00045
5400,0.00044
5500,0.00042
5600,0.00041
5700,0.00040
5800,0.00039
5900,0.00037
6000,0.00036
6100,0.00035
6200,0.00034
6300,0.00034
6400,0.00033
6500,0.00032
6600,0.00031
6700,0.00030
6800,0.00030
6900,0.00029
7000,0.00028
7100,0.00028
7200,0.00027
7300,0.00026
7400,0.00026
7500,0.00025
7600,0.00025
7700,0.00024
7800,0.00024
7900,0.00023
8000,0.00023
8100,0.00023
8200,0.00022
8300,0.00022
8400,0.00021
8500,0.00021
8600,0.00021
8700,0.00020
8800,0.00020
8900,0.00020
9000,0.00019
9100,0.00019
9200,0.00019
9300,0.00018
9400,0.00018
9500,0.00018
9600,0.00018
9700,0.00017
9800,0.00017
9900,0.00017
10000,0.00017
10100,0.00016
10200,0.00016
10300,0.00016
10400,0.00016
10500,0.00015
10600,0.00015
10700,0.00015
10800,0.00015
10900,0.00015
11000,0.00014
11100,0.00014
11200,0.00014
11300,0.00014
11400,0.00014
11500,0.00014
11600,0.00013
11700,0.00013
11800,0.00013
11900,0.00013
12000,0.00013
12100,0.00013
12200,0.00013
12300,0.00012
12400,0.00012
12500,0.00012
12600,0.00012
12700,0.00012
12800,0.00012
12900,0.00012
13000,0.00012
13100,0.00011
13200,0.00011
13300,0.00011
13400,0.00011
13500,0.00011
13600,0.00011
13700,0.00011
13800,0.00011
13900,0.00011
14000,0.00010
14100,0.00010
14200,0.00010
14300,0.00010
14400,0.00010
