100,0.1447390
200,0.0513005
300,0.0257633
400,0.0160068
500,0.0112155
600,0.0083958
700,0.0065203
800,0.0051735
900,0.0041614
1000,0.0033802
1100,0.0027669
1200,0.0022801
1300,0.0018905
1400,0.0015767
1500,0.0013227
1600,0.0011160
1700,0.0009472
1800,0.0008090
1900,0.0006953
2000,0.0006016
2100,0.0005241
2200,0.0004600
2300,0.0004067
2400,0.0003624
2500,0.0003255
2600,0.0002947
2700,0.0002689
2800,0.0002473
2900,0.0002291
3000,0.0002139
3100,0.0002010
3200,0.0001902
3300,0.0001810
3400,0.0001733
3500,0.0001668
3600,0.0001612
3700,0.0001565
3800,0.0001525
3900,0.0001490
4000,0.0001461
4100,0.0001436
4200,0.0001415
4300,0.0001397
4400,0.0001381
4500,0.0001367
4600,0.0001356
4700,0.0001346
4800,0.0001337
4900,0.0001330
5000,0.0001323
5100,0.0001318
5200,0.0001313
5300,0.0001309
5400,0.0001305
5500,0.0001302
5600,0.0001299
5700,0.0001297
5800,0.0001295
5900,0.0001293
6000,0.0001292
6100,0.0001290
6200,0.0001289
6300,0.0001288
6400,0.0001287
6500,0.0001286
6600,0.0001285
6700,0.0001285
6800,0.0001284
6900,0.0001284
7000,0.0001283
7100,0.0001283
7200,0.0001283
7300,0.0001282
7400,0.0001282
7500,0.0001282
7600,0.0001282
7700,0.0001281
7800,0.0001281
7900,0.0001281
8000,0.0001281
8100,0.0001281
